id,url,index,confidence,xmin,ymin,xmax,ymax,w,h,ponies
1208205.png,https://derpicdn.net/img/view/2016/7/24/1208205.png,0,0.968519509,50,0,758,663,708,663,twilight sparkle
1209964.png,https://derpicdn.net/img/view/2016/7/26/1209964.png,0,0.999346972,586,0,2090,1480,1504,1480,twilight sparkle
1212783.png,https://derpicdn.net/img/view/2016/7/30/1212783.png,0,0.998753548,504,108,1324,928,820,820,twilight sparkle
1214471.png,https://derpicdn.net/img/view/2016/8/1/1214471.png,0,0.983138084,13,0,613,558,600,558,twilight sparkle
1217615.png,https://derpicdn.net/img/view/2016/8/5/1217615.png,0,0.951150358,0,150,1782,1964,1782,1814,twilight sparkle
1218138.png,https://derpicdn.net/img/view/2016/8/6/1218138.png,0,0.961263061,213,0,631,414,418,414,twilight sparkle
1218334.png,https://derpicdn.net/img/view/2016/8/6/1218334.png,0,0.96701926,215,0,629,414,414,414,twilight sparkle
1218725.png,https://derpicdn.net/img/view/2016/8/6/1218725.png,0,0.995132089,698,0,2098,1370,1400,1370,twilight sparkle
1219888.png,https://derpicdn.net/img/view/2016/8/8/1219888.png,0,0.993610084,650,0,1404,616,754,616,twilight sparkle
1219932.png,https://derpicdn.net/img/view/2016/8/8/1219932.png,0,0.996664286,656,159,1472,975,816,816,twilight sparkle
1220790.png,https://derpicdn.net/img/view/2016/8/9/1220790.png,0,0.981588721,67,0,1699,1249,1632,1249,twilight sparkle
1221306.png,https://derpicdn.net/img/view/2016/8/9/1221306.png,0,0.966123939,378,21,1460,1103,1082,1082,twilight sparkle
1223004.png,https://derpicdn.net/img/view/2016/8/12/1223004.png,0,0.905246973,185,0,775,549,590,549,twilight sparkle
1225954.png,https://derpicdn.net/img/view/2016/8/15/1225954.png,0,0.999215007,985,1174,1815,2004,830,830,twilight sparkle
1226155.png,https://derpicdn.net/img/view/2016/8/15/1226155.png,0,0.9964692,193,0,539,314,346,314,twilight sparkle
1226229.png,https://derpicdn.net/img/view/2016/8/16/1226229.png,0,0.970279634,520,113,1132,725,612,612,twilight sparkle
1226304.png,https://derpicdn.net/img/view/2016/8/16/1226304.png,0,0.986993492,41,0,619,544,578,544,twilight sparkle
1229631.png,https://derpicdn.net/img/view/2016/8/20/1229631.png,0,0.996691942,835,299,1357,821,522,522,twilight sparkle
1232179.png,https://derpicdn.net/img/view/2016/8/23/1232179.png,0,0.974782586,230,332,838,940,608,608,twilight sparkle
1232179.png,https://derpicdn.net/img/view/2016/8/23/1232179.png,1,0.964659572,1025,357,1577,909,552,552,twilight sparkle
1233023.png,https://derpicdn.net/img/view/2016/8/24/1233023.png,0,0.988636374,712,0,2464,1641,1752,1641,twilight sparkle
1233239.png,https://derpicdn.net/img/view/2016/8/25/1233239.png,0,0.991287768,230,0,1558,1274,1328,1274,twilight sparkle
1234396.png,https://derpicdn.net/img/view/2016/8/26/1234396.png,0,0.936932743,0,16,340,362,340,346,twilight sparkle
1235628.png,https://derpicdn.net/img/view/2016/8/28/1235628.png,0,0.996202171,6,27,370,391,364,364,twilight sparkle
1237203.png,https://derpicdn.net/img/view/2016/8/30/1237203.png,0,0.99260062,381,0,991,601,610,601,twilight sparkle
1237711.png,https://derpicdn.net/img/view/2016/8/30/1237711.png,0,0.994409204,1587,0,3967,2377,2380,2377,twilight sparkle
1238026.png,https://derpicdn.net/img/view/2016/8/30/1238026.png,0,0.998585105,293,42,1017,766,724,724,twilight sparkle
12402.jpg,https://derpicdn.net/img/view/2012/6/20/12402.jpg,0,0.961259186,123,0,753,503,630,503,twilight sparkle
1240622.png,https://derpicdn.net/img/view/2016/9/3/1240622.png,0,0.958554268,0,34,3116,4720,3116,4686,twilight sparkle
1241567.png,https://derpicdn.net/img/view/2016/9/4/1241567.png,0,0.997830689,36,1,326,291,290,290,twilight sparkle
1244448.png,https://derpicdn.net/img/view/2016/9/8/1244448.png,0,0.992894351,96,0,524,414,428,414,twilight sparkle
1244764.png,https://derpicdn.net/img/view/2016/9/8/1244764.png,0,0.999517798,488,90,990,592,502,502,twilight sparkle
1246403.png,https://derpicdn.net/img/view/2016/9/11/1246403.png,0,0.976778984,156,13,1646,1503,1490,1490,twilight sparkle
1249700.png,https://derpicdn.net/img/view/2016/9/15/1249700.png,0,0.933050573,423,6,2031,1614,1608,1608,twilight sparkle
1249709.png,https://derpicdn.net/img/view/2016/9/15/1249709.png,0,0.998261571,323,215,653,545,330,330,twilight sparkle
1250740.png,https://derpicdn.net/img/view/2016/9/16/1250740.png,0,0.929410636,0,5,180,193,180,188,twilight sparkle
1255830.png,https://derpicdn.net/img/view/2016/9/22/1255830.png,0,0.997916639,556,0,1570,982,1014,982,twilight sparkle
1259739.png,https://derpicdn.net/img/view/2016/9/27/1259739.png,0,0.989659309,1054,31,1816,793,762,762,twilight sparkle
1260027.png,https://derpicdn.net/img/view/2016/9/28/1260027.png,0,0.995075643,646,0,1280,587,634,587,twilight sparkle
1260388.png,https://derpicdn.net/img/view/2016/9/28/1260388.png,0,0.942481995,904,298,1898,1292,994,994,twilight sparkle
1263674.png,https://derpicdn.net/img/view/2016/10/2/1263674.png,0,0.94942534,747,0,1723,821,976,821,twilight sparkle
1265872.png,https://derpicdn.net/img/view/2016/10/6/1265872.png,0,0.98073709,176,0,974,750,798,750,twilight sparkle
1266569.png,https://derpicdn.net/img/view/2016/10/6/1266569.png,0,0.99839437,541,21,1185,665,644,644,twilight sparkle
1268035.png,https://derpicdn.net/img/view/2016/10/8/1268035.png,0,0.937023163,403,164,1521,1282,1118,1118,twilight sparkle
1269029.png,https://derpicdn.net/img/view/2016/10/9/1269029.png,0,0.990661323,221,73,1601,1453,1380,1380,twilight sparkle
1271874.png,https://derpicdn.net/img/view/2016/10/13/1271874.png,0,0.90909493,0,96,1517,1836,1517,1740,twilight sparkle
1272737.png,https://derpicdn.net/img/view/2016/10/14/1272737.png,0,0.993430197,505,235,1003,733,498,498,twilight sparkle
1276262.png,https://derpicdn.net/img/view/2016/10/18/1276262.png,0,0.908958018,505,0,2321,1723,1816,1723,twilight sparkle
127643.jpg,https://derpicdn.net/img/view/2012/10/20/127643.jpg,0,0.979602873,434,0,792,328,358,328,twilight sparkle
1276568.png,https://derpicdn.net/img/view/2016/10/19/1276568.png,0,0.98926878,408,0,1280,833,872,833,twilight sparkle
1280530.png,https://derpicdn.net/img/view/2016/10/24/1280530.png,0,0.997916222,357,63,1323,1029,966,966,twilight sparkle
1281853.png,https://derpicdn.net/img/view/2016/10/26/1281853.png,0,0.918653727,828,49,1402,623,574,574,twilight sparkle
1283988.png,https://derpicdn.net/img/view/2016/10/29/1283988.png,0,0.964590967,1218,0,4099,2972,2881,2972,twilight sparkle
1285292.png,https://derpicdn.net/img/view/2016/10/31/1285292.png,0,0.991637886,127,126,645,644,518,518,twilight sparkle
1289098.png,https://derpicdn.net/img/view/2016/11/5/1289098.png,0,0.985740304,225,0,1200,906,975,906,twilight sparkle
1289098.png,https://derpicdn.net/img/view/2016/11/5/1289098.png,1,0.922480345,0,0,878,919,878,919,twilight sparkle
1296504.png,https://derpicdn.net/img/view/2016/11/15/1296504.png,0,0.984632015,94,0,830,684,736,684,twilight sparkle
1297814.png,https://derpicdn.net/img/view/2016/11/17/1297814.png,0,0.999360621,763,85,1287,609,524,524,twilight sparkle
1297907.png,https://derpicdn.net/img/view/2016/11/17/1297907.png,0,0.98910737,118,0,1006,876,888,876,twilight sparkle
1298855.png,https://derpicdn.net/img/view/2016/11/19/1298855.png,0,0.998171687,302,0,3298,2861,2996,2861,twilight sparkle
1300579.png,https://derpicdn.net/img/view/2016/11/21/1300579.png,0,0.98447603,77,104,392,413,315,309,twilight sparkle
1302355.png,https://derpicdn.net/img/view/2016/11/24/1302355.png,0,0.994967461,1676,124,4492,2940,2816,2816,twilight sparkle
1304494.png,https://derpicdn.net/img/view/2016/11/27/1304494.png,0,0.978139102,61,0,477,387,416,387,twilight sparkle
1306949.png,https://derpicdn.net/img/view/2016/11/30/1306949.png,0,0.97079283,314,16,918,620,604,604,twilight sparkle
1311205.png,https://derpicdn.net/img/view/2016/12/6/1311205.png,0,0.996448576,295,6,747,458,452,452,twilight sparkle
1313645.png,https://derpicdn.net/img/view/2016/12/10/1313645.png,0,0.989464045,184,0,792,587,608,587,twilight sparkle
1318889.png,https://derpicdn.net/img/view/2016/12/16/1318889.png,0,0.990526199,1484,84,2492,1092,1008,1008,twilight sparkle
1321034.png,https://derpicdn.net/img/view/2016/12/19/1321034.png,0,0.996893704,162,0,582,364,420,364,twilight sparkle
1321316.png,https://derpicdn.net/img/view/2016/12/20/1321316.png,0,0.960281968,150,0,444,289,294,289,twilight sparkle
1323782.png,https://derpicdn.net/img/view/2016/12/24/1323782.png,0,0.996262491,139,0,421,276,282,276,twilight sparkle
1327300.png,https://derpicdn.net/img/view/2016/12/28/1327300.png,0,0.998574257,346,51,664,369,318,318,twilight sparkle
1329069.png,https://derpicdn.net/img/view/2016/12/31/1329069.png,0,0.998472393,3667,0,7631,3579,3964,3579,twilight sparkle
1329265.png,https://derpicdn.net/img/view/2016/12/31/1329265.png,0,0.924657702,340,137,1496,1266,1156,1129,twilight sparkle
1331603.png,https://derpicdn.net/img/view/2017/1/3/1331603.png,0,0.91234982,1423,395,2341,1313,918,918,twilight sparkle
1332732.png,https://derpicdn.net/img/view/2017/1/5/1332732.png,0,0.962274551,111,45,955,889,844,844,twilight sparkle
1333140.png,https://derpicdn.net/img/view/2017/1/6/1333140.png,0,0.99895817,13,0,887,862,874,862,twilight sparkle
1333418.png,https://derpicdn.net/img/view/2017/1/6/1333418.png,0,0.999038815,231,1004,1929,2702,1698,1698,twilight sparkle
1335821.png,https://derpicdn.net/img/view/2017/1/9/1335821.png,0,0.996500134,4020,375,8090,4567,4070,4192,twilight sparkle
1336620.png,https://derpicdn.net/img/view/2017/1/10/1336620.png,0,0.997008562,56,0,458,364,402,364,twilight sparkle
1336620.png,https://derpicdn.net/img/view/2017/1/10/1336620.png,1,0.953068018,625,0,961,336,336,336,twilight sparkle
1340739.png,https://derpicdn.net/img/view/2017/1/16/1340739.png,0,0.961676836,0,0,1868,2009,1868,2009,twilight sparkle
1340883.png,https://derpicdn.net/img/view/2017/1/16/1340883.png,0,0.997035384,317,0,981,600,664,600,twilight sparkle
1341112.png,https://derpicdn.net/img/view/2017/1/17/1341112.png,0,0.998274624,436,4,894,462,458,458,twilight sparkle
1342552.png,https://derpicdn.net/img/view/2017/1/19/1342552.png,0,0.996395707,464,45,684,265,220,220,twilight sparkle
1342552.png,https://derpicdn.net/img/view/2017/1/19/1342552.png,1,0.992619276,94,18,332,256,238,238,twilight sparkle
1349361.png,https://derpicdn.net/img/view/2017/1/27/1349361.png,0,0.993186474,273,174,2127,2028,1854,1854,twilight sparkle
1349770.png,https://derpicdn.net/img/view/2017/1/28/1349770.png,0,0.979952753,432,130,956,654,524,524,twilight sparkle
1351134.png,https://derpicdn.net/img/view/2017/1/30/1351134.png,0,0.924664497,0,243,1588,1887,1588,1644,twilight sparkle
1354331.png,https://derpicdn.net/img/view/2017/2/3/1354331.png,0,0.998968303,333,0,883,523,550,523,twilight sparkle
1355052.png,https://derpicdn.net/img/view/2017/2/4/1355052.png,0,0.991326571,0,0,371,364,371,364,twilight sparkle
1355703.png,https://derpicdn.net/img/view/2017/2/5/1355703.png,0,0.988823891,112,0,644,521,532,521,twilight sparkle
1357816.png,https://derpicdn.net/img/view/2017/2/8/1357816.png,0,0.961275518,1155,0,2339,1082,1184,1082,twilight sparkle
1358315.png,https://derpicdn.net/img/view/2017/2/8/1358315.png,0,0.994693577,511,113,1211,813,700,700,twilight sparkle
1358503.png,https://derpicdn.net/img/view/2017/2/9/1358503.png,0,0.99545908,93,0,485,391,392,391,twilight sparkle
1358516.png,https://derpicdn.net/img/view/2017/2/9/1358516.png,0,0.994058669,18,0,442,408,424,408,twilight sparkle
1360840.png,https://derpicdn.net/img/view/2017/2/12/1360840.png,0,0.983006954,104,0,758,645,654,645,twilight sparkle
1361875.png,https://derpicdn.net/img/view/2017/2/13/1361875.png,0,0.988338113,477,0,1299,786,822,786,twilight sparkle
1361950.png,https://derpicdn.net/img/view/2017/2/13/1361950.png,0,0.994597316,1675,479,2659,1463,984,984,twilight sparkle
1362664.png,https://derpicdn.net/img/view/2017/2/14/1362664.png,0,0.990900934,580,1103,984,1507,404,404,twilight sparkle
1363368.png,https://derpicdn.net/img/view/2017/2/15/1363368.png,0,0.986868858,173,85,493,405,320,320,twilight sparkle
1364186.png,https://derpicdn.net/img/view/2017/2/16/1364186.png,0,0.982346177,352,0,1226,762,874,762,twilight sparkle
1365780.png,https://derpicdn.net/img/view/2017/2/17/1365780.png,0,0.994713843,392,0,1378,957,986,957,twilight sparkle
1365837.png,https://derpicdn.net/img/view/2017/2/18/1365837.png,0,0.979837179,84,8,716,640,632,632,twilight sparkle
1366206.png,https://derpicdn.net/img/view/2017/2/18/1366206.png,0,0.977057397,264,1,1692,1467,1428,1466,twilight sparkle
1367718.png,https://derpicdn.net/img/view/2017/2/19/1367718.png,0,0.974427998,162,454,1818,2110,1656,1656,twilight sparkle
1368373.png,https://derpicdn.net/img/view/2017/2/20/1368373.png,0,0.965898991,61,0,903,840,842,840,twilight sparkle
1368497.png,https://derpicdn.net/img/view/2017/2/20/1368497.png,0,0.972821116,73,7,893,827,820,820,twilight sparkle
1370130.png,https://derpicdn.net/img/view/2017/2/22/1370130.png,0,0.998107553,1030,0,1574,532,544,532,twilight sparkle
1370130.png,https://derpicdn.net/img/view/2017/2/22/1370130.png,1,0.968395591,212,186,1050,1024,838,838,twilight sparkle
1375535.png,https://derpicdn.net/img/view/2017/2/28/1375535.png,0,0.997160554,122,0,760,609,638,609,twilight sparkle
1380327.png,https://derpicdn.net/img/view/2017/3/5/1380327.png,0,0.981417954,68,0,540,437,472,437,twilight sparkle
1380349.png,https://derpicdn.net/img/view/2017/3/5/1380349.png,0,0.979935825,597,597,1131,1131,534,534,twilight sparkle
1380487.png,https://derpicdn.net/img/view/2017/3/6/1380487.png,0,0.97781229,176,0,938,621,762,621,twilight sparkle
1381035.png,https://derpicdn.net/img/view/2017/3/6/1381035.png,0,0.998554468,0,149,792,969,792,820,twilight sparkle
1381035.png,https://derpicdn.net/img/view/2017/3/6/1381035.png,1,0.972266316,513,82,1335,932,822,850,twilight sparkle
1382923.png,https://derpicdn.net/img/view/2017/3/9/1382923.png,0,0.966310918,249,28,663,442,414,414,twilight sparkle
1382925.png,https://derpicdn.net/img/view/2017/3/9/1382925.png,0,0.971201122,254,32,658,436,404,404,twilight sparkle
1383191.png,https://derpicdn.net/img/view/2017/3/9/1383191.png,0,0.989083648,333,54,689,410,356,356,twilight sparkle
1385537.png,https://derpicdn.net/img/view/2017/3/12/1385537.png,0,0.998962164,513,245,1071,803,558,558,twilight sparkle
1385798.png,https://derpicdn.net/img/view/2017/3/13/1385798.png,0,0.998714328,266,62,684,480,418,418,twilight sparkle
1387395.png,https://derpicdn.net/img/view/2017/3/15/1387395.png,0,0.995764852,0,0,477,499,477,499,twilight sparkle
1389541.png,https://derpicdn.net/img/view/2017/3/17/1389541.png,0,0.997699916,2239,1414,2815,1990,576,576,twilight sparkle
1391135.png,https://derpicdn.net/img/view/2017/3/19/1391135.png,0,0.991571486,1568,0,2708,1005,1140,1005,twilight sparkle
1392541.png,https://derpicdn.net/img/view/2017/3/20/1392541.png,0,0.991452932,150,0,802,629,652,629,twilight sparkle
1394005.png,https://derpicdn.net/img/view/2017/3/22/1394005.png,0,0.995110512,583,0,1543,957,960,957,twilight sparkle
1394070.png,https://derpicdn.net/img/view/2017/3/22/1394070.png,0,0.92705667,293,0,681,347,388,347,twilight sparkle
1394183.png,https://derpicdn.net/img/view/2017/3/23/1394183.png,0,0.995805621,583,1,1539,957,956,956,twilight sparkle
1394184.png,https://derpicdn.net/img/view/2017/3/23/1394184.png,0,0.995760143,583,1,1539,957,956,956,twilight sparkle
1394394.png,https://derpicdn.net/img/view/2017/3/23/1394394.png,0,0.999388516,563,0,1865,1261,1302,1261,twilight sparkle
1394520.png,https://derpicdn.net/img/view/2017/3/23/1394520.png,0,0.914576948,0,21,766,835,766,814,twilight sparkle
1397402.png,https://derpicdn.net/img/view/2017/3/27/1397402.png,0,0.995752275,1522,0,4114,2522,2592,2522,twilight sparkle
1400279.png,https://derpicdn.net/img/view/2017/3/31/1400279.png,0,0.957915843,158,13,929,785,771,772,twilight sparkle
1403790.png,https://derpicdn.net/img/view/2017/4/4/1403790.png,0,0.961248279,176,63,880,767,704,704,twilight sparkle
1403794.png,https://derpicdn.net/img/view/2017/4/4/1403794.png,0,0.99922967,407,18,753,364,346,346,twilight sparkle
1405530.png,https://derpicdn.net/img/view/2017/4/6/1405530.png,0,0.954899669,242,0,504,256,262,256,twilight sparkle
1405646.png,https://derpicdn.net/img/view/2017/4/6/1405646.png,0,0.951571286,251,160,1677,1586,1426,1426,twilight sparkle
1406089.png,https://derpicdn.net/img/view/2017/4/7/1406089.png,0,0.998639405,111,76,1023,988,912,912,twilight sparkle
1407140.png,https://derpicdn.net/img/view/2017/4/8/1407140.png,0,0.984909117,1028,731,1264,1035,236,304,twilight sparkle
1407140.png,https://derpicdn.net/img/view/2017/4/8/1407140.png,1,0.958214939,114,67,354,307,240,240,twilight sparkle
1407482.png,https://derpicdn.net/img/view/2017/4/9/1407482.png,0,0.966091812,0,0,1890,2182,1890,2182,twilight sparkle
1408285.png,https://derpicdn.net/img/view/2017/4/10/1408285.png,0,0.900580466,103,0,2005,1881,1902,1881,twilight sparkle
1415505.png,https://derpicdn.net/img/view/2017/4/18/1415505.png,0,0.956088185,408,51,828,471,420,420,twilight sparkle
1415798.png,https://derpicdn.net/img/view/2017/4/19/1415798.png,0,0.912084103,29,2,157,136,128,134,twilight sparkle
1420232.png,https://derpicdn.net/img/view/2017/4/24/1420232.png,0,0.987488151,593,0,1573,969,980,969,twilight sparkle
1420337.png,https://derpicdn.net/img/view/2017/4/24/1420337.png,0,0.995333433,230,37,920,727,690,690,twilight sparkle
1422868.png,https://derpicdn.net/img/view/2017/4/27/1422868.png,0,0.978280902,522,0,1872,1153,1350,1153,twilight sparkle
1423457.png,https://derpicdn.net/img/view/2017/4/28/1423457.png,0,0.938088477,272,328,1842,1898,1570,1570,twilight sparkle
1425122.png,https://derpicdn.net/img/view/2017/4/30/1425122.png,0,0.996566355,376,557,752,933,376,376,twilight sparkle
1426976.png,https://derpicdn.net/img/view/2017/5/2/1426976.png,0,0.925421834,178,0,1136,930,958,930,twilight sparkle
1430866.png,https://derpicdn.net/img/view/2017/5/7/1430866.png,0,0.979891181,319,444,1091,1216,772,772,twilight sparkle
1432280.png,https://derpicdn.net/img/view/2017/5/9/1432280.png,0,0.932591319,601,0,1397,705,796,705,twilight sparkle
1432731.png,https://derpicdn.net/img/view/2017/5/9/1432731.png,0,0.980610013,4,0,775,785,771,785,twilight sparkle
1433757.png,https://derpicdn.net/img/view/2017/5/11/1433757.png,0,0.935552418,76,0,1134,1048,1058,1048,twilight sparkle
1434024.png,https://derpicdn.net/img/view/2017/5/11/1434024.png,0,0.978619933,0,0,1066,972,1066,972,twilight sparkle
1435576.png,https://derpicdn.net/img/view/2017/5/13/1435576.png,0,0.975605309,1239,143,3091,1995,1852,1852,twilight sparkle
1435954.png,https://derpicdn.net/img/view/2017/5/14/1435954.png,0,0.986449361,199,58,851,710,652,652,twilight sparkle
1437832.png,https://derpicdn.net/img/view/2017/5/16/1437832.png,0,0.998599172,57,0,1389,1292,1332,1292,twilight sparkle
1438070.png,https://derpicdn.net/img/view/2017/5/16/1438070.png,0,0.968613029,220,0,1214,919,994,919,twilight sparkle
1438145.png,https://derpicdn.net/img/view/2017/5/16/1438145.png,0,0.997380257,253,83,1461,1291,1208,1208,twilight sparkle
1441743.png,https://derpicdn.net/img/view/2017/5/21/1441743.png,0,0.937035739,775,0,1619,824,844,824,twilight sparkle
1442147.png,https://derpicdn.net/img/view/2017/5/21/1442147.png,0,0.994949758,217,5,867,655,650,650,twilight sparkle
1445478.png,https://derpicdn.net/img/view/2017/5/25/1445478.png,0,0.948112726,0,27,459,495,459,468,twilight sparkle
1445644.png,https://derpicdn.net/img/view/2017/5/25/1445644.png,0,0.996645451,710,63,3096,2449,2386,2386,twilight sparkle
1446367.png,https://derpicdn.net/img/view/2017/5/26/1446367.png,0,0.998651624,487,30,1261,804,774,774,twilight sparkle
1450943.png,https://derpicdn.net/img/view/2017/5/31/1450943.png,0,0.999863148,0,63,705,809,705,746,twilight sparkle
1450943.png,https://derpicdn.net/img/view/2017/5/31/1450943.png,1,0.968627512,728,110,1424,806,696,696,twilight sparkle
1452226.png,https://derpicdn.net/img/view/2017/6/2/1452226.png,0,0.99759239,29,17,505,493,476,476,twilight sparkle
1452911.png,https://derpicdn.net/img/view/2017/6/3/1452911.png,0,0.993464947,391,0,1419,985,1028,985,twilight sparkle
1456645.png,https://derpicdn.net/img/view/2017/6/8/1456645.png,0,0.9948982,430,11,1388,969,958,958,twilight sparkle
1457359.png,https://derpicdn.net/img/view/2017/6/9/1457359.png,0,0.985200942,302,102,632,432,330,330,twilight sparkle
1458343.png,https://derpicdn.net/img/view/2017/6/10/1458343.png,0,0.953556001,348,46,658,356,310,310,twilight sparkle
1458491.png,https://derpicdn.net/img/view/2017/6/10/1458491.png,0,0.995738029,826,585,1432,1191,606,606,twilight sparkle
1460793.png,https://derpicdn.net/img/view/2017/6/13/1460793.png,0,0.950080812,679,0,2789,2004,2110,2004,twilight sparkle
1465921.png,https://derpicdn.net/img/view/2017/6/19/1465921.png,0,0.996334732,186,41,694,549,508,508,twilight sparkle
1468576.png,https://derpicdn.net/img/view/2017/6/22/1468576.png,0,0.985652685,1673,70,5475,3872,3802,3802,twilight sparkle
1470794.png,https://derpicdn.net/img/view/2017/6/24/1470794.png,0,0.996924162,279,72,793,586,514,514,twilight sparkle
1475507.png,https://derpicdn.net/img/view/2017/6/30/1475507.png,0,0.977890313,1093,0,2959,1863,1866,1863,twilight sparkle
1477827.png,https://derpicdn.net/img/view/2017/7/3/1477827.png,0,0.985419393,37,107,359,429,322,322,twilight sparkle
1478364.png,https://derpicdn.net/img/view/2017/7/4/1478364.png,0,0.967556059,146,8,336,198,190,190,twilight sparkle
1481903.png,https://derpicdn.net/img/view/2017/7/8/1481903.png,0,0.986981571,861,151,1911,1201,1050,1050,twilight sparkle
1481909.png,https://derpicdn.net/img/view/2017/7/8/1481909.png,0,0.971339583,523,117,1177,771,654,654,twilight sparkle
1483920.png,https://derpicdn.net/img/view/2017/7/11/1483920.png,0,0.956813157,205,0,1401,1143,1196,1143,twilight sparkle
1485699.png,https://derpicdn.net/img/view/2017/7/14/1485699.png,0,0.994638383,0,83,1148,1285,1148,1202,twilight sparkle
1485699.png,https://derpicdn.net/img/view/2017/7/14/1485699.png,1,0.972414374,2807,138,3840,1276,1033,1138,twilight sparkle
1485718.png,https://derpicdn.net/img/view/2017/7/14/1485718.png,0,0.955642819,410,0,1020,543,610,543,twilight sparkle
1486863.png,https://derpicdn.net/img/view/2017/7/15/1486863.png,0,0.975841641,1026,83,1596,653,570,570,twilight sparkle
1487121.png,https://derpicdn.net/img/view/2017/7/15/1487121.png,0,0.987047732,341,0,2753,1957,2412,1957,twilight sparkle
1487248.png,https://derpicdn.net/img/view/2017/7/16/1487248.png,0,0.996596932,837,42,1375,606,538,564,twilight sparkle
1489116.png,https://derpicdn.net/img/view/2017/7/18/1489116.png,0,0.944571853,64,93,902,931,838,838,twilight sparkle
1491222.png,https://derpicdn.net/img/view/2017/7/21/1491222.png,0,0.973947108,1,0,585,468,584,468,twilight sparkle
1498046.png,https://derpicdn.net/img/view/2017/7/30/1498046.png,0,0.993704736,248,0,1570,1130,1322,1130,twilight sparkle
1499446.png,https://derpicdn.net/img/view/2017/7/31/1499446.png,0,0.99017942,278,336,920,978,642,642,twilight sparkle
1500428.png,https://derpicdn.net/img/view/2017/8/1/1500428.png,0,0.965306699,685,0,2213,1367,1528,1367,twilight sparkle
1500428.png,https://derpicdn.net/img/view/2017/8/1/1500428.png,1,0.909230351,2135,343,2995,1203,860,860,twilight sparkle
1503088.png,https://derpicdn.net/img/view/2017/8/5/1503088.png,0,0.90275234,249,0,855,601,606,601,twilight sparkle
1503950.png,https://derpicdn.net/img/view/2017/8/6/1503950.png,0,0.954462171,770,32,1702,964,932,932,twilight sparkle
1504928.png,https://derpicdn.net/img/view/2017/8/7/1504928.png,0,0.962588668,83,118,1089,1124,1006,1006,twilight sparkle
150656.png,https://derpicdn.net/img/view/2012/11/13/150656.png,0,0.905491531,989,1000,2087,2098,1098,1098,twilight sparkle
1507534.png,https://derpicdn.net/img/view/2017/8/10/1507534.png,0,0.986363053,0,0,2165,2295,2165,2295,twilight sparkle
1507692.png,https://derpicdn.net/img/view/2017/8/11/1507692.png,0,0.995862246,1102,10,4718,3626,3616,3616,twilight sparkle
1510207.png,https://derpicdn.net/img/view/2017/8/14/1510207.png,0,0.947744012,61,12,855,806,794,794,twilight sparkle
1510697.png,https://derpicdn.net/img/view/2017/8/14/1510697.png,0,0.978680313,366,138,710,482,344,344,twilight sparkle
1512.jpg,https://derpicdn.net/img/view/2012/1/22/1512.jpg,0,0.990796208,106,18,420,332,314,314,twilight sparkle
1515650.png,https://derpicdn.net/img/view/2017/8/20/1515650.png,0,0.99101907,192,128,1326,1262,1134,1134,twilight sparkle
1516868.png,https://derpicdn.net/img/view/2017/8/22/1516868.png,0,0.950939834,498,1048,1162,1712,664,664,twilight sparkle
1517372.png,https://derpicdn.net/img/view/2017/8/22/1517372.png,0,0.900251985,836,140,1760,1064,924,924,twilight sparkle
1518526.png,https://derpicdn.net/img/view/2017/8/24/1518526.png,0,0.999146581,925,0,2787,1814,1862,1814,twilight sparkle
1519179.png,https://derpicdn.net/img/view/2017/8/25/1519179.png,0,0.995851278,449,13,1809,1373,1360,1360,twilight sparkle
1519230.png,https://derpicdn.net/img/view/2017/8/25/1519230.png,0,0.988777697,1038,138,2444,1544,1406,1406,twilight sparkle
1519751.png,https://derpicdn.net/img/view/2017/8/26/1519751.png,0,0.99094373,471,0,2995,2300,2524,2300,twilight sparkle
1522016.png,https://derpicdn.net/img/view/2017/8/28/1522016.png,0,0.954466701,109,26,807,724,698,698,twilight sparkle
1523155.png,https://derpicdn.net/img/view/2017/8/30/1523155.png,0,0.990731359,1347,4,2949,1606,1602,1602,twilight sparkle
1523600.png,https://derpicdn.net/img/view/2017/8/30/1523600.png,0,0.979197741,148,61,866,779,718,718,twilight sparkle
1524491.png,https://derpicdn.net/img/view/2017/8/31/1524491.png,0,0.995284081,205,0,697,460,492,460,twilight sparkle
1524795.png,https://derpicdn.net/img/view/2017/9/1/1524795.png,0,0.998915434,64,40,500,476,436,436,twilight sparkle
1525734.png,https://derpicdn.net/img/view/2017/9/2/1525734.png,0,0.959036708,0,0,361,415,361,415,twilight sparkle
1527401.png,https://derpicdn.net/img/view/2017/9/4/1527401.png,0,0.963464558,1074,0,2826,1747,1752,1747,twilight sparkle
1527937.png,https://derpicdn.net/img/view/2017/9/4/1527937.png,0,0.996895134,719,89,2293,1663,1574,1574,twilight sparkle
1528814.png,https://derpicdn.net/img/view/2017/9/5/1528814.png,0,0.996869147,719,88,2295,1664,1576,1576,twilight sparkle
1529057.png,https://derpicdn.net/img/view/2017/9/6/1529057.png,0,0.993929923,817,395,2623,2201,1806,1806,twilight sparkle
1531523.png,https://derpicdn.net/img/view/2017/9/9/1531523.png,0,0.970475376,276,280,1330,1334,1054,1054,twilight sparkle
1531593.png,https://derpicdn.net/img/view/2017/9/9/1531593.png,0,0.97397697,263,272,1373,1382,1110,1110,twilight sparkle
